ticker,date,policy,cost_bps,risk_bps,total_bps
RELIANCE,2020-03-18,twap,330.0416501715646,54.979896524443504,385.0215466960081
RELIANCE,2020-03-19,twap,22.306352299732,53.69315340767416,75.99950570740616
RELIANCE,2020-03-20,twap,-418.42874814694073,49.18631665871268,-369.2424314882281
RELIANCE,2020-03-24,twap,23.297530400372718,91.3428876783176,114.64041807869032
RELIANCE,2020-03-25,twap,-769.8042145584922,96.82835626542948,-672.9758582930626
RELIANCE,2020-03-26,twap,235.62933878199973,146.18299512801906,381.81233391001876
RELIANCE,2020-03-27,twap,279.01924453078465,109.76447566753899,388.78372019832364
RELIANCE,2020-03-30,twap,-39.894464661056766,104.88416416439516,64.98969950333839
RELIANCE,2020-03-31,twap,-95.43380576390767,93.22604839968172,-2.207757364225955
RELIANCE,2020-04-01,twap,510.5799803163014,95.56437977999362,606.144360096295
RELIANCE,2020-04-03,twap,580.8264448952781,96.52061023571817,677.3470551309963
RELIANCE,2020-04-07,twap,-508.12681964463985,92.35672654826362,-415.77009309637623
RELIANCE,2020-04-08,twap,-106.97111430971877,94.61347840356876,-12.357635906150009
RELIANCE,2020-04-09,twap,12.689788214256314,79.67199873660435,92.36178695086066
RELIANCE,2020-04-13,twap,134.80571696207807,57.66065280559378,192.46636976767184
RELIANCE,2020-04-15,twap,-17.33333188598885,35.48119592065152,18.14786403466267
RELIANCE,2020-04-16,twap,-184.17060946837017,38.37476600088455,-145.7958434674856
RELIANCE,2020-04-17,twap,107.32433910618126,38.226501566311214,145.55084067249248
RELIANCE,2020-04-20,twap,44.88954096713348,36.425788531789244,81.31532949892272
RELIANCE,2020-04-21,twap,138.05152823532202,31.433860790032554,169.48538902535458
RELIANCE,2020-04-22,twap,-148.69498255925242,29.982022054033926,-118.71296050521849
RELIANCE,2020-04-23,twap,3.647676815649759,38.49186032992116,42.13953714557092
RELIANCE,2020-04-24,twap,-497.35982353689474,21.405169297808943,-475.9546542390858
RELIANCE,2020-04-27,twap,-89.69728850140886,21.090455230806977,-68.60683327060188
RELIANCE,2020-04-28,twap,244.58517002831644,21.48024363065462,266.06541365897107
RELIANCE,2020-04-29,twap,75.74003544373925,18.950797342917557,94.6908327866568
RELIANCE,2020-04-30,twap,-76.78862757610074,14.676963998370319,-62.11166357773042
RELIANCE,2020-05-04,twap,-8.187789787553273,14.492760758324236,6.304970970770963
RELIANCE,2020-05-05,twap,-67.0712033659918,15.890067288748652,-51.18113607724315
RELIANCE,2020-05-06,twap,-25.608219451059743,15.909303301489226,-9.698916149570517
RELIANCE,2020-05-07,twap,-146.6711226701673,16.078542074094948,-130.59258059607237
RELIANCE,2020-05-08,twap,-112.93356414287322,6.565863030397285,-106.36770111247594
RELIANCE,2020-05-11,twap,-63.998271996398564,7.373821525313875,-56.62445047108469
RELIANCE,2020-05-12,twap,282.8559771061416,5.850298389219635,288.70627549536124
RELIANCE,2020-05-13,twap,327.019872061129,14.955334451754785,341.97520651288374
RELIANCE,2020-05-14,twap,68.38768663874599,15.112222998485771,83.49990963723177
RELIANCE,2020-05-15,twap,74.66613574493442,18.757315376908103,93.42345112184253
RELIANCE,2020-05-18,twap,144.2669296572208,17.644784336498823,161.91171399371962
RELIANCE,2020-05-19,twap,128.7408469744067,16.79594644101166,145.53679341541837
RELIANCE,2020-05-20,twap,-123.59814891623127,17.123883944864936,-106.47426497136632
RELIANCE,2020-05-21,twap,-52.66721023844307,18.109633448710817,-34.55757678973225
RELIANCE,2020-05-22,twap,92.66909579096135,15.293494772762065,107.96259056372341
RELIANCE,2020-05-26,twap,150.70532067754334,12.350659528760485,163.05598020630381
RELIANCE,2020-05-27,twap,37.96896142138556,11.682077391019165,49.65103881240472
RELIANCE,2020-05-28,twap,-82.94570433203641,6.702759763656781,-76.24294456837963
RELIANCE,2020-05-29,twap,53.6747553474898,6.744593595413355,60.419348942903156
RELIANCE,2020-06-01,twap,-234.1514993283711,3.5612505745322074,-230.5902487538389
RELIANCE,2020-06-02,twap,-27.439345968954836,5.671690902577739,-21.767655066377095
RELIANCE,2020-06-03,twap,20.741460615198047,5.368719050394347,26.110179665592394
RELIANCE,2020-06-04,twap,-154.81756687701838,3.2883200001430364,-151.52924687687533
RELIANCE,2020-06-05,twap,3.2307188086675893,3.3643764310807263,6.595095239748316
RELIANCE,2020-06-08,twap,205.5774192260249,3.395953710184318,208.97337293620922
RELIANCE,2020-06-09,twap,30.488024130063494,3.3191305552661237,33.807154685329614
RELIANCE,2020-06-10,twap,-76.65531223873347,5.090647826661359,-71.56466441207212
RELIANCE,2020-06-11,twap,133.74362208954872,5.618988397718634,139.36261048726735
RELIANCE,2020-06-12,twap,-270.6021854146122,7.479967709900064,-263.12221770471217
RELIANCE,2020-06-15,twap,-114.62318578032563,8.729803407767166,-105.89338237255846
RELIANCE,2020-06-16,twap,157.66931097707322,7.064138466641272,164.7334494437145
RELIANCE,2020-06-17,twap,-55.04263568743159,7.025232514545485,-48.017403172886105
RELIANCE,2020-06-18,twap,-159.77007498922714,7.113343076760146,-152.656731912467
RELIANCE,2020-06-19,twap,-217.3726559063286,8.108606222551568,-209.26404968377702
RELIANCE,2020-06-22,twap,36.774992446456885,13.544229771520882,50.31922221797777
RELIANCE,2020-06-23,twap,120.33333069051706,13.63269098500879,133.96602167552584
RELIANCE,2020-06-24,twap,18.763068324686337,12.892940393411426,31.656008718097763
RELIANCE,2020-06-25,twap,-8.04389573345331,12.420841569278345,4.376945835825035
RELIANCE,2020-06-26,twap,11.98937372984269,10.720524771416732,22.709898501259424
RELIANCE,2020-06-29,twap,34.23960469141822,9.912644814575692,44.152249505993915
RELIANCE,2020-06-30,twap,88.83963869004661,11.074228850807865,99.91386754085448
RELIANCE,2020-07-01,twap,-38.28187877937334,11.523713669561952,-26.758165109811394
RELIANCE,2020-07-02,twap,-65.87872757235753,11.593409692858533,-54.285317879499004
RELIANCE,2020-07-03,twap,7.609503562244469,10.312018542213155,17.921522104457623
RELIANCE,2020-07-06,twap,-162.45400817987232,4.06235272890889,-158.39165545096344
RELIANCE,2020-07-07,twap,170.6727518206114,6.210353107306177,176.8831049279176
RELIANCE,2020-07-08,twap,69.55152417857298,6.175418533829301,75.72694271240228
RELIANCE,2020-07-09,twap,-10.520716204854939,6.918762573994172,-3.6019536308607663
RELIANCE,2020-07-10,twap,-131.72221211779896,6.7635879193030926,-124.95862419849587
RELIANCE,2020-07-13,twap,-132.07260245367007,7.490416961947264,-124.58218549172281
RELIANCE,2020-07-14,twap,96.81017198060306,7.091958958423514,103.90213093902658
RELIANCE,2020-07-15,twap,-12.85430581832816,7.441009927223932,-5.413295891104229
RELIANCE,2020-07-16,twap,31.11370743206556,12.333588628245536,43.447296060311096
RELIANCE,2020-07-17,twap,-100.59418400471728,12.238498592486236,-88.35568541223104
RELIANCE,2020-07-20,twap,22.52077977391643,14.541350886195001,37.062130660111436
RELIANCE,2020-07-21,twap,-122.60342290679625,12.461307345313498,-110.14211556148275
RELIANCE,2020-07-22,twap,-50.13074305562234,12.244294176926918,-37.88644887869542
RELIANCE,2020-07-23,twap,-142.4682422886036,11.130292995612612,-131.33794929299097
RELIANCE,2020-07-24,twap,-356.04844989037923,12.251514116518127,-343.7969357738611
RELIANCE,2020-07-27,twap,54.75222292338853,12.720099086345552,67.47232200973409
RELIANCE,2020-07-28,twap,-85.41353714826849,12.130990779239056,-73.28254636902943
RELIANCE,2020-07-29,twap,230.37120399567115,10.866177576882624,241.23738157255377
RELIANCE,2020-07-30,twap,-62.41549395894898,11.19386975996268,-51.2216241989863
RELIANCE,2020-07-31,twap,204.83423439717,10.960436363103785,215.7946707602738
RELIANCE,2020-08-03,twap,113.8486176792606,10.567648533429734,124.41626621269033
RELIANCE,2020-08-04,twap,-351.2111054529928,13.509562456743494,-337.7015429962493
RELIANCE,2020-08-05,twap,112.46084586507962,22.15166698940069,134.61251285448031
RELIANCE,2020-08-06,twap,92.84879534302905,22.846811558488838,115.69560690151789
RELIANCE,2020-08-07,twap,-29.314889969426197,20.843120933846023,-8.471769035580174
RELIANCE,2020-08-10,twap,102.75499445802978,18.455871191833037,121.21086564986282
RELIANCE,2020-08-11,twap,45.13601336860375,18.67102158606127,63.80703495466501
RELIANCE,2020-08-12,twap,-34.997561215285465,18.46970784352209,-16.527853371763374
RELIANCE,2020-08-13,twap,39.84298211520851,14.871902670302562,54.71488478551107
RELIANCE,2020-08-14,twap,-43.02512638337916,14.83511843717507,-28.19000794620409
RELIANCE,2020-08-17,twap,106.23672574879298,14.312910520915255,120.54963626970823
RELIANCE,2020-08-18,twap,-152.4233814367388,12.108532918453461,-140.31484851828534
RELIANCE,2020-08-19,twap,30.32858550222803,1.263752630186662,31.592338132414692
RELIANCE,2020-08-20,twap,47.21201751657671,1.1438535911966252,48.35587110777333
RELIANCE,2020-08-21,twap,97.26898187919323,1.7811079502375675,99.0500898294308
RELIANCE,2020-08-24,twap,14.105264658124655,1.7271198242780093,15.832384482402665
RELIANCE,2020-08-25,twap,86.31977373217516,1.7169720086500753,88.03674574082524
RELIANCE,2020-08-26,twap,-66.96216148828005,1.7118712786537582,-65.25029020962629
RELIANCE,2020-08-27,twap,94.28991482824738,3.187611097330338,97.47752592557771
RELIANCE,2020-08-28,twap,14.993328538755542,3.518941174651671,18.512269713407214
RELIANCE,2020-08-31,twap,230.8253908298779,3.4835620205917266,234.30895285046964
RELIANCE,2020-09-01,twap,42.780291520038375,4.332491384425874,47.11278290446425
RELIANCE,2020-09-02,twap,-127.43034973025124,4.208778512495318,-123.22157121775592
RELIANCE,2020-09-03,twap,83.72784640250052,4.777016444950234,88.50486284745075
RELIANCE,2020-09-04,twap,-3.2364033383747537,4.155167693847688,0.9187643554729346
RELIANCE,2020-09-07,twap,75.76154062685474,4.642760953570851,80.4043015804256
RELIANCE,2020-09-08,twap,-81.10746462591663,4.7205322863620065,-76.38693233955463
RELIANCE,2020-09-09,twap,-234.1475398019062,4.543930262013786,-229.6036095398924
RELIANCE,2020-09-10,twap,-378.0286109540501,4.912485866227156,-373.116125087823
RELIANCE,2020-09-11,twap,-30.06060663085262,13.007901653893088,-17.052704976959532
RELIANCE,2020-09-14,twap,7.739242219202225,13.186972672728265,20.926214891930492
RELIANCE,2020-09-15,twap,18.79942145693137,11.665487277153833,30.464908734085203
RELIANCE,2020-09-16,twap,-61.586014117101485,11.668708573054888,-49.9173055440466
RELIANCE,2020-09-17,twap,55.46465247384425,11.727353060472879,67.19200553431713
RELIANCE,2020-09-18,twap,45.7535069785849,12.179846425959012,57.933353404543915
RELIANCE,2020-09-21,twap,12.286773838531461,10.84138545699379,23.12815929552525
RELIANCE,2020-09-22,twap,250.6587750283571,13.107565517145202,263.7663405455023
RELIANCE,2020-09-23,twap,105.50727778811223,13.895378665972382,119.40265645408462
RELIANCE,2020-09-24,twap,27.33062656551167,12.624524336215064,39.95515090172673
RELIANCE,2020-09-25,twap,10.933317053245224,2.2783608423787154,13.21167789562394
RELIANCE,2020-09-28,twap,28.027771402405037,2.341201474720109,30.368972877125145
RELIANCE,2020-09-29,twap,-69.80690511740711,2.7062230023339136,-67.1006821150732
RELIANCE,2020-09-30,twap,37.63315913066192,2.6412456077226696,40.27440473838459
RELIANCE,2020-10-01,twap,112.41398469770544,2.6048767567640505,115.0188614544695
RELIANCE,2020-10-05,twap,105.75720879645355,2.4504763917310077,108.20768518818456
RELIANCE,2020-10-06,twap,65.59022291438389,2.364637168391673,67.95486008277555
RELIANCE,2020-10-07,twap,-212.4753075317603,1.4230132222010345,-211.05229430955927
RELIANCE,2020-10-08,twap,92.2919277376514,1.8475019311178915,94.1394296687693
RELIANCE,2020-10-09,twap,20.65032246597678,1.9710144817593032,22.621336947736086
RELIANCE,2020-10-12,twap,-11.561096588211003,1.414211363917274,-10.14688522429373
RELIANCE,2020-10-13,twap,-91.85524500441346,1.4303099035121907,-90.42493510090127
RELIANCE,2020-10-14,twap,-6.58636992964796,1.9728697156702366,-4.613500213977723
RELIANCE,2020-10-15,twap,163.18184295054505,1.8248690473591336,165.00671199790418
RELIANCE,2020-10-16,twap,84.85590211298278,4.507609675107565,89.36351178809034
RELIANCE,2020-10-19,twap,16.913426915599526,4.7269690041926,21.640395919792127
RELIANCE,2020-10-20,twap,68.00217964662389,4.689153849227398,72.69133349585128
RELIANCE,2020-10-21,twap,94.60220476516581,4.796004536949275,99.39820930211508
RELIANCE,2020-10-22,twap,103.83703723294843,3.8128296213209447,107.64986685426938
RELIANCE,2020-10-23,twap,-64.75470946741594,3.813890176639138,-60.940819290776794
RELIANCE,2020-10-26,twap,215.7298087233646,3.8550232654843475,219.58483198884895
RELIANCE,2020-10-27,twap,71.31247806462713,5.698085822754742,77.01056388738188
RELIANCE,2020-10-28,twap,86.81486031120693,3.9746018295787615,90.78946214078569
RELIANCE,2020-10-29,twap,-118.64893607114318,3.6062801361023666,-115.04265593504081
RELIANCE,2020-10-30,twap,-15.936441310162108,3.2344787560325905,-12.701962554129517
RELIANCE,2020-11-02,twap,489.65783706178195,4.3965123761940585,494.054349437976
RELIANCE,2020-11-03,twap,88.9319781458275,20.036473011420828,108.96845115724832
RELIANCE,2020-11-04,twap,-275.90160825983315,19.990798511810635,-255.91080974802253
RELIANCE,2020-11-05,twap,36.98626704722767,23.927626914364854,60.91389396159252
RELIANCE,2020-11-06,twap,-133.21498588958815,26.153451400507247,-107.0615344890809
RELIANCE,2020-11-09,twap,75.02920603629916,29.740267841191997,104.76947387749115
RELIANCE,2020-11-10,twap,28.522930234755425,27.41143354100219,55.93436377575762
RELIANCE,2020-11-11,twap,305.34384856114985,28.00584590642099,333.3496944675708
RELIANCE,2020-11-12,twap,-18.45076226060711,31.9511567848266,13.500394524219491
RELIANCE,2020-11-13,twap,-107.65041853980762,31.775924364181375,-75.87449417562624
RELIANCE,2020-11-17,twap,392.71744323396405,31.25482661816482,423.9722698521289
RELIANCE,2020-11-18,twap,91.06867793016661,10.907814610193654,101.97649254036027
RELIANCE,2020-11-19,twap,10.04173329332886,10.309426168338861,20.35115946166772
RELIANCE,2020-11-20,twap,267.365190315735,9.449946327695047,276.81513664343004
RELIANCE,2020-11-23,twap,-6.705397535516646,11.237042434298026,4.53164489878138
RELIANCE,2020-11-24,twap,87.67778504350511,10.115220179513077,97.79300522301818
RELIANCE,2020-11-25,twap,63.696194895699584,9.826363449871984,73.52255834557157
RELIANCE,2020-11-26,twap,50.62612079255345,8.679895331288083,59.30601612384153
RELIANCE,2020-11-27,twap,2.4852577121742185,5.5518969799458855,8.037154692120104
RELIANCE,2020-12-01,twap,-40.5785987933686,5.528519888123066,-35.050078905245535
RELIANCE,2020-12-02,twap,66.15585514718497,5.423220496496863,71.57907564368183
RELIANCE,2020-12-03,twap,15.223577622446355,5.468094389205299,20.691672011651654
RELIANCE,2020-12-04,twap,116.61258045514201,5.484098518248113,122.09667897339013
RELIANCE,2020-12-07,twap,-70.82765073874003,5.395720292354593,-65.43193044638544
RELIANCE,2020-12-08,twap,-168.29857039879693,2.4070569115864164,-165.89151348721052
RELIANCE,2020-12-09,twap,-51.485612329802535,1.4668309953076193,-50.01878133449492
RELIANCE,2020-12-10,twap,62.46426606114906,1.8434326472822589,64.30769870843132
RELIANCE,2020-12-11,twap,-40.73122068220842,1.6630542655929634,-39.06816641661546
RELIANCE,2020-12-14,twap,59.91731173133298,1.7559780580103206,61.6732897893433
RELIANCE,2020-12-15,twap,85.91802115230703,1.5631376276993985,87.48115878000644
RELIANCE,2020-12-16,twap,63.358185145511676,1.8031384812711322,65.1613236267828
RELIANCE,2020-12-17,twap,-11.837040803334906,1.799523521174005,-10.037517282160902
RELIANCE,2020-12-18,twap,31.443497069181493,1.8246850579216416,33.26818212710314
RELIANCE,2020-12-21,twap,86.20421701926983,1.7174097509514552,87.9216267702213
RELIANCE,2020-12-22,twap,153.60515396188194,4.056327769328571,157.6614817312105
RELIANCE,2020-12-23,twap,-39.41577709692823,3.296575819693124,-36.119201277235106
RELIANCE,2020-12-24,twap,-131.6421012751789,2.616563381207098,-129.0255378939718
RELIANCE,2020-12-28,twap,6.376457166544196,3.9603873522911175,10.336844518835314
RELIANCE,2020-12-29,twap,91.61452771569483,3.9628593558996394,95.57738707159447
RELIANCE,2020-12-30,twap,28.412996902175646,4.044208853518535,32.45720575569418
RELIANCE,2020-12-31,twap,-17.700213402115104,3.8455577000364536,-13.85465570207865
RELIANCE,2021-01-01,twap,-2.915025093881596,3.9472244627257926,1.0321993688441968
HDFCBANK,2020-01-01,twap,2.4449362954310923,1.9740167801221427,4.418953075553235
HDFCBANK,2020-01-02,twap,-38.31700067482451,1.7814732961153246,-36.53552737870919
HDFCBANK,2020-01-03,twap,107.88909134432741,1.204118479074757,109.09320982340216
HDFCBANK,2020-01-06,twap,110.28605671550054,1.5285551291536463,111.81461184465418
HDFCBANK,2020-01-07,twap,-3.437957905014367,2.1326332598178492,-1.3053246451965177
HDFCBANK,2020-01-08,twap,-64.01972415047162,2.858491038776518,-61.1612331116951
HDFCBANK,2020-01-09,twap,-42.98338219233593,2.783581936757362,-40.199800255578566
HDFCBANK,2020-01-10,twap,19.725051655843597,2.7471462697514357,22.472197925595033
HDFCBANK,2020-01-13,twap,-45.744775844697024,2.8126164035271444,-42.93215944116988
HDFCBANK,2020-01-14,twap,45.78259976731813,2.752027917103732,48.534627684421864
HDFCBANK,2020-01-15,twap,53.111239249473385,2.615784176092979,55.727023425566365
HDFCBANK,2020-01-16,twap,-14.85472431063036,2.6267452177702015,-12.227979092860158
HDFCBANK,2020-01-17,twap,36.53029585069927,2.574317414329171,39.10461326502844
HDFCBANK,2020-01-20,twap,341.01814105217875,2.2872683829937093,343.30540943517246
HDFCBANK,2020-01-21,twap,51.83653435815671,1.7580507365572362,53.59458509471395
HDFCBANK,2020-01-22,twap,52.89881177813431,1.417755777724329,54.31656755585864
HDFCBANK,2020-01-23,twap,-11.72544010006159,1.4044872546015166,-10.320952845460074
HDFCBANK,2020-01-24,twap,-22.00331851917537,1.013124546524581,-20.99019397265079
HDFCBANK,2020-01-27,twap,105.46261670786166,0.8193719490035543,106.28198865686521
HDFCBANK,2020-01-28,twap,-26.111146281967798,1.6437845727038014,-24.467361709263997
HDFCBANK,2020-01-29,twap,-86.70573099912087,2.0046526881551405,-84.70107831096573
HDFCBANK,2020-01-30,twap,122.95946386013091,2.391835271471824,125.35129913160273
HDFCBANK,2020-01-31,twap,11.91457694461609,2.311107361068708,14.225684305684798
HDFCBANK,2020-02-01,twap,43.987359248781345,2.29245212979273,46.279811378574074
HDFCBANK,2020-02-03,twap,66.30527727393321,3.0316254011435295,69.33690267507674
HDFCBANK,2020-02-04,twap,-231.21234505691692,3.049759004363972,-228.16258605255294
HDFCBANK,2020-02-05,twap,-20.53182107822291,5.210692464541443,-15.321128613681468
HDFCBANK,2020-02-06,twap,30.412031723967385,5.627975298172153,36.040007022139534
HDFCBANK,2020-02-07,twap,76.4289870725039,5.675863439362709,82.10485051186662
HDFCBANK,2020-02-10,twap,65.88956104463121,4.122438217319362,70.01199926195056
HDFCBANK,2020-02-11,twap,-13.236736166044029,4.016621963071063,-9.220114202972965
HDFCBANK,2020-02-12,twap,-27.16239199560713,3.880115204256935,-23.282276791350196
HDFCBANK,2020-02-13,twap,154.6845062609608,3.8632785422117357,158.54778480317253
HDFCBANK,2020-02-14,twap,127.82568720798777,4.000788105597302,131.82647531358506
HDFCBANK,2020-02-17,twap,24.272198665215804,3.000846599537266,27.27304526475307
HDFCBANK,2020-02-18,twap,72.01976687560254,3.023003159467247,75.0427700350698
HDFCBANK,2020-02-19,twap,22.003555673469,1.2717592060144944,23.275314879483492
HDFCBANK,2020-02-20,twap,69.49705538456307,0.981411234767759,70.47846661933083
HDFCBANK,2020-02-24,twap,35.01676741533938,1.0558575638050676,36.07262497914445
HDFCBANK,2020-02-25,twap,24.62146230480943,1.0630993076497957,25.684561612459227
HDFCBANK,2020-02-26,twap,25.25233330507606,1.0866409229611413,26.338974228037202
HDFCBANK,2020-02-27,twap,40.074065565077184,1.089488901607656,41.16355446668484
HDFCBANK,2020-02-28,twap,-4.387256707925181,0.8423946368560841,-3.5448620710690975
HDFCBANK,2020-03-02,twap,127.41225094675272,1.1897980528300973,128.60204899958282
HDFCBANK,2020-03-03,twap,-18.916323102454186,1.040727275958295,-17.87559582649589
HDFCBANK,2020-03-04,twap,210.1383286946134,1.0356620631257711,211.17399075773918
HDFCBANK,2020-03-05,twap,-17.792967129054087,2.289651677081144,-15.503315451972943
HDFCBANK,2020-03-06,twap,1.7831732362286,1.934871528958886,3.7180447651874857
HDFCBANK,2020-03-09,twap,145.95608391479243,2.043120753718561,147.999204668511
HDFCBANK,2020-03-11,twap,-0.5742194192063819,2.2138644382877852,1.6396450190814034
HDFCBANK,2020-03-12,twap,332.5115292511657,2.2597100633790497,334.77123931454474
HDFCBANK,2020-03-16,twap,208.15221463122063,11.016980768813852,219.16919540003448
HDFCBANK,2020-03-17,twap,227.2663578898597,10.766216447567965,238.03257433742766
HDFCBANK,2020-03-18,twap,521.9870923679061,10.867066935655608,532.8541593035618
HDFCBANK,2020-03-19,twap,-148.30973524163156,16.932397359476536,-131.37733788215502
HDFCBANK,2020-03-20,twap,83.44116524108898,18.191583779602183,101.63274902069116
HDFCBANK,2020-03-24,twap,273.5217655431094,18.183188981272046,291.70495452438144
HDFCBANK,2020-03-25,twap,-353.04511530226,36.082780957845934,-316.96233434441405
HDFCBANK,2020-03-26,twap,-327.2686726006605,79.48939811935512,-247.7792744813054
HDFCBANK,2020-03-27,twap,362.50767773156787,89.08208995480688,451.5897676863747
HDFCBANK,2020-03-30,twap,275.12897687113787,89.30989506588632,364.4388719370242
HDFCBANK,2020-03-31,twap,12.528896068924128,90.2395528754807,102.76844894440482
HDFCBANK,2020-04-01,twap,419.99056394963515,95.56455557231992,515.555119521955
HDFCBANK,2020-04-03,twap,242.84408175014983,96.05002517207527,338.8941069222251
HDFCBANK,2020-04-07,twap,68.2046071292143,85.56359274523126,153.76819987444554
HDFCBANK,2020-04-08,twap,-218.0782667269384,109.13129994463605,-108.94696678230235
HDFCBANK,2020-04-09,twap,19.6192204622592,107.72958328638768,127.34880374864687
HDFCBANK,2020-04-13,twap,324.44011427432804,67.53807541124917,391.9781896855772
HDFCBANK,2020-04-15,twap,508.4343752758246,49.92601760869504,558.3603928845197
HDFCBANK,2020-04-16,twap,-45.26460659124886,48.99554780724757,3.730941215998712
HDFCBANK,2020-04-17,twap,125.58437277499453,50.336910679003275,175.9212834539978
HDFCBANK,2020-04-20,twap,80.34701665639942,37.084803330410665,117.43181998681008
HDFCBANK,2020-04-21,twap,47.764443659065265,37.00625414271234,84.7706978017776
HDFCBANK,2020-04-22,twap,13.825134820237816,35.83608131439893,49.661216134636746
HDFCBANK,2020-04-23,twap,-41.91655019414542,33.21648665066108,-8.70006354348434
HDFCBANK,2020-04-24,twap,-40.15226712693873,16.327682754630214,-23.824584372308518
HDFCBANK,2020-04-27,twap,46.71342261980836,17.05223910654133,63.76566172634969
HDFCBANK,2020-04-28,twap,156.7401939195468,14.471002522846824,171.21119644239363
HDFCBANK,2020-04-29,twap,-239.26056884315682,12.377617106291385,-226.88295173686544
HDFCBANK,2020-04-30,twap,-45.8528535897503,10.043315935873379,-35.80953765387692
